S_Phase_AM,S_Phase_AM+IM,S_Phase_IM,S_Phase_IM+SS,S_Phase_SS,S_Phase_SS+IM,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ne,Ni,Ns,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Ti,Tl,Tm,V,W,Y,Yb,Zn,Zr
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,4.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,1.0,0,0,0.0,0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,24.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.0,0.0,0,0.0,0,0,0,0,0.0,0,40,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,16.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.6,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.43,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.29,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0,0,1.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,2.0,0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,10.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,18.0,0,0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,60,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,1,0,0,0,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0,0,13.5,0,0.0,0,0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,81.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.8,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,1.5,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.1,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,1.8,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.5,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.5,0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,10.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,6.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,40.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,16.0,0,0,0.0,0.0,0.0,0,0.0,28.0
0,0,1,0,0,0,2.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.43,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,28.75,0.0,0,0.0,0,0,0,0,31.25,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,30.0,0,0,2.5,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,5.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,1.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,2.0,1.0,0,0.5,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.5,0.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.25,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,1.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,5.5,0.0,0,29,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,26.9,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,16.3,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,5,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,4.0,0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.1,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,0,0,0,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.5,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.5,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.7,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,1.0,0.0,0.0,0,0.0,1.0
0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,0,0,1,0,0.0,3.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,85.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,5.0
1,0,0,0,0,0,0.0,0.0,0,0,31.5,0,0.0,0,0,0.0,0.0,0,0.0,0,43.0,0.0,0,0.0,0,0,0,0,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,5.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,0.0,0,0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1.0
0,0,0,0,1,0,0.0,0.0,0,0,4.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,89.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,7.0
0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,2.0,0,0,1.0,0.0,0.0,0,0.0,1.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0.3,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0,0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0,0,6.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,5.0,0,0,5.0,0,0,70.0,0,0,0,14,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,1.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,2.2,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,0,1.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,1.0,0.0,0.0,0,0.0,1.0
1,0,0,0,0,0,0.0,70.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,20.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,10.0
1,0,0,0,0,0,0.0,0.0,0,0,4.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,5.0,0,0,75.0,0,0,0,16,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,0,0,1,0,0.0,0.25,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0
0,0,1,0,0,0,0.0,0.5,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.5,0,0,0.0,0.0,0.0,0,0.0,0.0
